Species	ERAS6_D42	ERAS7_D8	ERAS11_D180	ERAS3_D180	ERAS9_D42	ERAS9_D4	ERAS7_D4	ERAS2_D0	ERAS2_D42	ERAS2_D180	ERAS4_D0	ERAS3_D4	ERAS9_D8	ERAS7_D0	ERAS11_D8	ERAS11_D4	ERAS4_D180	ERAS5_D4	ERAS3_D0	ERAS9_D0	ERAS11_D42	ERAS5_D180	ERAS5_D0	ERAS5_D42	ERAS6_D8	ERAS2_D8	ERAS4_D4	ERAS6_D4	ERAS6_D180	ERAS7_D42	ERAS2_D4	ERAS4_D42	ERAS3_D42	ERAS7_D180	ERAS11_D0	ERAS4_D8	ERAS5_D8	ERAS6_D0	ERAS3_D8	ERAS9_D180	ERAS8_D180	ERAS10_D0	ERAS12_D180	ERAS8_D8	ERAS12_D4	ERAS8_D0	ERAS12_D42	ERAS1_D8	ERAS12_D0	ERAS1_D42	ERAS10_D180	ERAS10_D8	ERAS1_D0	ERAS8_D42	ERAS1_D180	ERAS10_D42	ERAS12_D8
motu_linkage_group_302	0	0	0	0	0	0	0	0	0	0	0.00016696696928948	0.000261820902035346	0	0	0	0	0	0	0.0115472802935916	0	0	0	0.000264700662485535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_306	0	0	0.0273652553758592	0	0	0.000804227381191942	0	0	0	0	0	0	0	0.0124393016476913	0	0.000144668164384024	0	0	0.000342446034804021	0.0185780265442155	0.0308458939255739	0	0	0	0	0	0	0	0.00188474780755283	0	0	0	0	0.00156331374723517	0.0533518812356705	0	0	0.000242931099376803	0	0	0	0.0113792699648687	0.000347263964184827	0	0	0.00450478151225333	0.000276623937971573	0	0.000140215230978763	0.00177395610073564	0.000160762832398687	0	0.00412340306711237	0	0.000660412512455092	0	0
motu_linkage_group_307	0.0863925907116565	0	0.00457939551017208	0	0	0	0	0.00048719862757623	0	0	0	0	0	0.00177331763531029	0	0	0	0	0	0	0.00628866338951558	0	0	0	0	0	0	0	0	0	0	0	0	0.000656205770444394	0.00358869156293748	0	0	0.000323908132502404	0	0	0	0.000212299812777401	0	0	0	0.000162627491417088	0.000146447967161421	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0304528186563763	0	0	0	0	0	0	0.00083232309567118	0	0.0333169900515127	0	0	0	0	0	0.00130647291205367	0	0	0	0	0	0	0	0	0.00374518778205904	0	0.0319150528812608	0.024062367197079	0.00484751239175065	0	0	0	0	0	0	0	0	0	0	0.0230972577819452	0.017280230163689	0	0	0
motu_linkage_group_310	0	0	0	0	0	0	0	0.0329346272241531	0	0.000156775179353605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287338370296919	0	0	0	0	0	0	0	0	0.0190781890043916	0	0	0	0	0.052202042006603	0	0.00014480563536727	0	0.0488989762351984	0	0.0431582480952632	0	0.000381811726946881	0	0	0	0	0	0
motu_linkage_group_314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385516596999444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_316	0.00457743933734112	0	0.0104703164256471	0.0194515015251587	0.00886001319730877	0.00074678256824966	0	0.00647974174676386	0.0136309211901931	0.0159283582223262	0.00116876878502636	0.000930918762792341	0.00019678683360698	0.00154904511084457	0	0	0.00359685283546756	0	0.014985438483024	0.00116112665901347	0.00637559491284124	0.00925565101368468	0.00268230004652009	0.00453037758337946	0	0	0.000381909286171492	0	0.00140499382017575	0	0	0.0102652598813189	0.000828999884159247	0.000424603733816961	0.00230938947800143	0.135785906915401	0	0.00153856362938642	0	0.0063254368187995	0.00109187431570273	0.00305711730399457	0.00178592895866483	0.000356828580950921	0	0.00134980817876183	0.01154009981232	0.0156659996980879	0.00300060594294552	0.0141607973954376	0.0076630283443374	0	0.0145869258877922	0.000644081306101137	0.00989046357938697	0	0.000216026400993078
motu_linkage_group_317	0.0113173241547365	0.00325393458106739	0.0226225505405082	0	0	0	0.881431140963158	0.00428734792267082	0.000839511234690122	0.00589474674369554	0.00130234236045794	0	0	0.0032389125044932	0.000363285825436221	0.285282003461186	0.0212850797423965	0	0	0	0.000898908943324875	0	0	0	0.0195955601487168	0.0203782215576176	0.849326829551342	0.570812349278066	0.00383803189901668	0.000882725501389889	0.976348220679758	0.000609989975969714	0	0.00152471340779727	0.0012111834024914	0.0628469655478736	0	0.00055784178375414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_320	0.000347254018694844	0	0.000303048232290799	0	0	0.000536151587461294	0	0.00438478764818607	0	0	0.00157691026551175	0	0	0.00119959722388637	0	0	0.0010525769614537	0	0.00870573919590667	0.00071602810639164	0	0.00107297541624666	0	0	0	0	0.000580392606941622	0	0.00249395922009517	0	0	0	0	0.000193001697189528	0.000980244454691256	0	0	0.00194344879501442	0	0.00119412237679602	0.00114671731786132	0.000202190297883239	0.00157279340392705	0.00014410384999941	0	0.00139136853767953	0	0	0.000529701983697548	0	0	0	0.0101965522795761	0.000219930202083315	0.00312735025739316	0	0
motu_linkage_group_325	0.000730022652938023	0.000246510195535409	0.00170464630663575	0	0	0.00628302641556204	8.05541112732618e-05	0.0565150407988427	0.00326895395058929	0.0100336114786307	0.000646997005996734	0	0	0.000880139267525325	0	0	0.000148018635204426	0	0.0016608632687995	0.0450323622587391	0.000291313083484913	0	0.00405874349144487	0.00236036479134056	0	0	9.85572351410302e-05	0	0.00248444029177419	0.140482085523278	0	0	0	0.00127863624388062	0.00506528861227113	0	0.001103123142006	0.00263175357658203	0	0.000921180119242646	0.0105448135968551	0.0100134745026674	0.011988874954	0	0	0.011448975395763	0.00214180151973578	0.00295116543608345	0.000771183770383195	0.000220367217482689	0.0149509434130779	0	0.00153077463487724	0.000188511601785699	0.000904136177765899	0	0
motu_linkage_group_327	0	0	0.0349010547521571	0	0	0	0	0.00135332952104508	0	0	0.00499045719320779	0	0	0.00824071136408897	0.000330259841305655	0	0.0361329935049028	0	0	0.000232225331802694	0.0519924493762597	0	0.00257249829022979	0	0	0	0.00019711447028206	0	0.000894779262171548	0	0	0	0	0.000772006788758111	0.00696139705958706	0	0	0.000503857095003739	0	0	0	0.00161976894193128	0.000198436550962758	0	0	0.00146364742275379	0.000699695843104566	0	0.00065433774456756	0	0	0	0.000332175327640631	0	0	0	0
motu_linkage_group_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108501123288018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00272142443522759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_333	0	0	0.0524273441863083	0	0	0.000469132639028633	0	0	0	0	0.0365323728805382	0	0	0	0	0.000195302021918432	0.0129812343074282	0	0	0.0839726799798542	0.0547502132332502	0	0	0	0	0	0.00019711447028206	0	0	0	0	0	0	0.00239322104515014	0.0943975409867679	0	0	0.000161954066251202	0	0	0	0.0213290545237028	0.000515935032503172	0	0.00014480563536727	0.000406568728542719	0.00123016292415593	0	0.00086933443206833	0	0	0.000219440699913237	0	0	0	0	0
motu_linkage_group_334	0	0	0	0	0	0	0	0.00249012631872295	0	0	0	0	0	0	0	0	0.000197358180272569	0	0	0	0	0	0.00174702437240453	0	0	0	0	0	0.0126030610969695	0	0	0	0	0	0.000859790686953771	0	0	0.00179948962501335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_341	0	0	0.00477300965858009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00208080773917795	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000956984416783328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225168646721116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160938002791205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_345	0	0	0	0	0	0	0	0.0121962056436583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_346	0.000611640601110236	0	0.00505711737635271	0	0	0	0	0.0012667164316982	0	0	0.00327255259807381	0	0	0.00128304746554803	0	0.000135626404110023	0.0253259884834774	0	0	0.00344467575507329	0.00657535245580232	0	0.00469402508141016	0	0	0	0.000147835852711545	0	0.00217602701417464	0	0	0	0	0.000321669495315879	0.0347355437529324	0	0	0.000431877510003205	0	0.00186155149096951	0.000239314918510188	0.0123558491036447	0	0	0.00014480563536727	0.00336638907233372	0.000329507926113197	0	0.00117780794022161	0	0	0	0.00285227881334089	0	0	0	0
motu_linkage_group_348	0.000647155216658572	0	0.00195466109827566	0	0	0	0	0.000252621510595082	0.0075556011122111	0.0149720296282692	0.00586054062206074	0.000261820902035346	0	0.00178374891551799	0	0	0.000148018635204426	0	0.00732834514480605	0.000232225331802694	0.00412832255452905	0	0.00221642688054555	0	0	0	9.85572351410302e-05	0	0.00808728150149944	0	0	0.00174282850277061	0	0.0130469147300121	0	0.000348801007591706	0	0.00158714984926178	0	0.000276354035772794	0	0.000518955097900313	0	0	0	0	0	0	0.000467384103262543	0	0.000505254616110158	0	0.000445668564584513	0	0	0.000170500376656983	0
motu_linkage_group_349	0	0	0.000852323153317873	0.00758666918474917	0	0.000603170535893956	0	0.000954097312336784	0.00702692931427213	0.00258679045933448	0.00321411415882249	0.00119689555216158	0	0.00479186934541566	0	0	0	0	0.00404086321068745	0.00228354909605982	0.00180733015060028	0.0141986483103762	0.00337052176898248	0	0	0	0.000323830915463385	0	0.00396225391360539	0	0	0	0	0	0.00119623052097916	0	0	0.00338079113299384	0	0	0.00497326315028984	0.00166301520008964	0	0	0	0.00292729484550758	0	0	0.00492505998812904	0.00127812986139959	0	0	0.00321656442265344	0	0.00267309826469918	0	0
motu_linkage_group_357	0	0	0.0170767678895865	0	0	0	0	0.000278399215757846	0	0.00622397462033811	0.000871938617400617	0	0	0	0	0.000108501123288018	0.000370046588011066	0	0	0	0.00757414017060774	0.000148565826864923	0	0	0	0.000489861095135038	0	0	0	0	0	0.0214193622990508	0	0	0.0054129431074307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_360	0	0	0	0	0	0	0.000107405481697682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_362	0	0	0.00669736593362667	0	0	0	0	0	0	0	0.000500900907868439	0	0	0.0044124315278603	0	0	0.00386328637883553	0	0	0	0.00928872574769037	0	0.00131291528592826	0	0	0	0	0	0.00121651903942047	0	0	0	0	0.000468718407460281	0.00557742480406533	0	0	0.000161954066251202	0	0	0	0.000792585967702295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_366	0.0116014410791232	0	0.000454572348436199	0	0	0.000402113690595971	0	0.00795757758374509	0	0.000156775179353605	0.00409069074759226	0	0	0.00943509294787149	0	0	0.000148018635204426	0	0.001958791319079	0.00106823652629239	0.000332929238268472	0.0011588134495464	0.000607046852633494	0	0	0	0	0	0.00837856070812124	0	0	0.000290471417128436	0	0.000193001697189528	0.00497930954357575	0	0	0.00229974774076707	0	0	0.00852559397192543	0.00893074545750265	0.0062970532172182	0	0	0.00692793113436794	0.0067512512861415	0	0.0038418973288181	0.000359933121888391	0	0	0.00810729249661567	0.00925103230985373	0.000849101801727975	0.000170500376656983	0
motu_linkage_group_373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00221029515613014	0	0	0	0	0	0	0	0	0	0	0	0	0.000141533208518267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_375	0	0	0.00101521157817418	0	0	0	0	0	0	0	0	0	0	0	0	0.000126584643836021	0	0	0	0	0	0	0	0	0	0	0.000172475161496803	0	0	0	0	0	0	0	0.00198873324112785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_376	0	0	0.00525788683024537	0	0	0	0	0.00193075011669099	0	0	0	0	0	0.000278167472205535	0	0	0	0.000175430051453382	0	0	0	0	0.0255524372852703	0	0	0	0	0	0.00190188187853059	0	0	0	0	0.000849207467633922	0.000792502720148693	0	0	0.000465617940472205	0	0	0.000568372931461695	0.000235888680863778	0.000132291033975172	0	0	0.00126849443305328	0.000317303928849745	0	0.000140215230978763	0	0	0	0.000155015152898961	0	0	0	0
motu_linkage_group_379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156469203115613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205969283657641	0	0	0	0.0669522887550471	0	0	0	0.00592289156575824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_383	0	0	0.00869748426674594	0	0	0	9.66649335279141e-05	0	0	0	0	0	0	0.000563289131216208	0	0.000151901572603225	0	0.000526290154360146	0	0	0.000665858476536944	0	0.00220230951187965	0	0	0	0	0	0.00100900640202323	0	0	0	0	0.000257335596252704	0.0117081062240835	0	0	0	0	0	0	0.000438752946406628	0	0	0.000181007044209087	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_385	0	0	0	0	0	0	0	0	0	0	0.000985105118807931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184794815889432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220338220109484	0	0	0	0	0	0	0	0
motu_linkage_group_386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193001697189528	0	0	0	0.000161954066251202	0	0	0	0.000594439475776722	0	0	0	0	0	0	0.000192795942595799	0	0	0	0	0	0	0	0
motu_linkage_group_389	0	0	0.00165161286598486	0.000157120367731492	0	0	0	0	0	0	0	0.000366549262849484	0	0	0	0	0	0	0.0622840848101553	0	0.00023305046678793	0	0	0	0	0	0	0	0	0	0	0	0	0.00034740305494115	0.00139061798063827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_391	0.0205195556501498	0	0.00260621479770087	0	0	0.00180951160768187	0	0.00503438581828771	0	0	0.00350630635507908	0.000490914191316273	0.00019678683360698	0.000829286776512751	0	0	0.000314539599809406	0	0.012437639984082	0.0467547001362757	0	0	0.0297876478850389	0	0.00252560074274021	0	0	0	0.00769319786901112	0	0	0.031492911045065	0	0.00335822953109778	0.00435128852006169	0	0	0.0246979951033083	0	0.00401736885336376	0.00990165475335901	0.00496781561899117	0.000330727584937931	0	0	0.00339891457061713	0.000585791868645683	0	0.00372972514403509	0	0.000375113275596936	0	0.0119206652579301	0.00443002264196392	0.0201268575224409	0	0
motu_linkage_group_394	0.000355146155483363	0	0.000170464630663575	0.000209493823641989	0	0	0	0	0.000925175646393196	0.000156775179353605	0.0020870871161185	0	0	0.000860580617135874	0	0	0	0	0	0.000309633775736925	0.000332929238268472	0	0.000423521059976856	0	0	0	9.85572351410302e-05	0	0.00630533811981312	0	0	0.000906270821440719	0	0	0.002497131212544	0	0	0.0103650602400769	0	0.000460590059621323	0.000186964780086084	0.000181971268094915	0	0	0	0.000348487481608045	0	0	0.000175269038723454	0	0	0	0.000193768941123701	0.0112478589065467	0.000209654765858759	0	0
motu_linkage_group_398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00647287125826226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_4	0	0	0	0	0	0.00396369209301743	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00412199963949782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00620017311027647	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_404	0	0	0.000319884245195844	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0218623524196938	0	0	0	0.000466100933575861	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274136161057724	0	0	0	0	0	0	0.00246267782821785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_407	0	0	0	0	0	0	0	0.00613058273033423	0	0	0.00179489491986191	0.000261820902035346	0	0.000880139267525325	0	0.000135626404110023	0	0	0.00506820131509951	0.000516056292894876	0	0.000148565826864923	0.00444697112975699	0.000592206220049603	0	0	0.000281592100402943	0	0.00244160511432981	0	0	0	0	0	0.00213078561549413	0	0	0.00500033179550586	0	0	0.00396365333782498	0.00235298959161619	0	0	0	0.000691166838522623	0	0	0.00350538077446907	0	0	0	0.012304327761355	0	0	0	0
motu_linkage_group_411	0	0	0	0	0	0	0	0.0185460277564018	0.000269842896864682	0	0.00153609611746321	0	0	0	0	0	0	0	0	0	0.000166464619134236	0	0	0	0	0.000217716042282239	9.85572351410302e-05	0	0	0	0	0	0	0	0.000792502720148693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_414	0	0	0	0	0	0.000402113690595971	0	0	0	0	0	0	0	0	0	0	0	0	0.00269847475425569	0.00637845578018066	0	0.000858380332997331	0.000663516327297075	0.00173854826028848	0	0	0	0	0.000462619916399332	0	0	0	0	0	0	0	0	0	0	0.00133571117290184	0.00086751657959943	0.000990732459627869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_415	0	0	0.00018940514518175	0.000837975294567956	0	0	0	0.00113679679767787	0	0.000731617503650155	0.000194794797504393	0	0	0.000730189614539529	0	0	0.000703088517221026	0	0	0	0.00536385994988094	0.000464268208952883	0	0	0	0	0	0	0	0	0	0	0	0	0.00103008739306539	0	0	0.000254499246966174	0	0.000153530019873774	0.000997145493792448	0.000739117866706506	0	0	0	0.00113839243991961	0	0	0.000240368967392165	0.00267378890545662	0	0	0.00318642258736754	0	0.00106574505978203	0	0
motu_linkage_group_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203329991989905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_430	0	0	0	0	0	0	0	0	0	0	0.000500900907868439	0	0	0.00132998822648271	0	0	0	0	0	0	0	0	0.00417874112510498	0	0	0	0.000118268682169236	0	0	0	0	0	0	0	0.00387279631167003	0	0	0.000421080572253125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_431	0.000438452043806621	0	0.000589260451676554	0	0.000808579803541754	0	0	0	0	0	0.00100180181573688	0	0.000699686519491485	0.00128304746554803	0	0	0.000394716360545137	0.000219287564316727	0.00032874819341186	0.000483802774588946	0.000760981116042222	0.000534836976713722	0.000282347373317904	0.00186544959315625	0	0	0	0	0.00233023365297441	0.00081733842721286	0	0.00194200890308725	0	0.0006948061098823	0.000448586445367185	0	0.000826466861947349	0.000161954066251202	0	0.00115147514905331	0.000224357736103301	0.000679359400887682	0	0	0	0.000731823711376895	0	0	0	0	0.000910989383592558	0.000329161049869856	0	0.000209457335317443	0	0.00163193217657398	0
motu_linkage_group_434	0	0	0	0	0	0	0	0	0	0	0.000480030036707255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00470235059056111	0	0	0	0	0	0	0	0	0	0	0	0.000930669127539618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_437	0	0	0	0	0	0	0	0.0042386280599132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_439	0	0	0	0	0	0	0	0	0.000308391882131065	0	0	0	0.00122991771004363	0	0	0	0	0	0	0	0	0	0	0.000126901332867772	0	0	0	0	0	0	0	0.00282725512671677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_443	0.000994409235353415	0	0.000340929261327149	0.00174403608181956	0	0	8.05541112732618e-05	0.00521302531506566	0.00203538642206503	0.00644345987143315	0.00195351354068691	0.00149237914160147	0	0.00355185091072442	0	0	0.00187983666709622	0	0.000506820131509951	0.00131594354688193	0.000769898863495842	0.00144108852058975	0.00064939895863118	0.00525371518072577	0	0	0.000611054857874387	0	0.000274145135644049	0.000331022063021208	0	0.00106312538669007	0	0.000836340687821286	0.000373822037805987	0	0	0.00262365587326947	0	0.0019037722464348	0.00133118923421292	0.000300758068101317	0.00109801558199393	0	0	0.00154496116846233	0	0	0.00134606621739612	0.00245268713058232	0.00130217894242936	0	0.00291428487450047	0.00117819751116062	0.00179254824809239	0.000784301732622121	0
motu_linkage_group_445	0	0	0.00123383923146968	0	0	0	0	0	0	0	0.000640040048943006	0	0	0	0	0.000775008023485843	0.00107842148506082	0	0	0	0.00083232309567118	0	0	0	0	0	0.0299050810627926	0	0.000385516596999444	0	0	0.000392136413123388	0	0	0.000336439834025389	0.0368333864016842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_45	0.00677145336454945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134809478241879	0	0	0	0.00844709699203225	0	0	0	0	0	0	0	0	0.000437275978878245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_450	0	0	0	0.0010212823902547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000707721805261644	0	0	0.000742829134324613	0	0	0	0	0	0	0.000514022129332591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254524136192505	0	0	0.000981762635026754	0	0.000275171880189622	0	0
motu_linkage_group_451	0	0.000493020391070817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_452	0	0	0	0	0	0	0	0.000378932265892623	0	0	0	0	0	0.000312938406231227	0	0	0.000507492463558033	0	0	0	0	0	0.000141173686658952	0	0	0	0	0	0.000685362839110122	0	0	0.00420215316779137	0	0	0.000149528815122395	0	0	0	0	0	0.000299143648137734	0	0	0	0	0	0	0	0	0	0	0	0.000310030305797922	0	0.000786205371970347	0	0
motu_linkage_group_456	0	0	0.0013637170453086	0.00860234013329918	0.0117117730919251	0	0	0.000703731350943443	0.000837063680070034	0.000246360996127093	0.000605255263674364	0	0	0.000391173007789033	0	0	0.0137657330740117	0	0.00287654669235378	0.00507025307769215	0.00470262549054217	0.00807826683578017	0.00663516327297075	0.00242698799109614	0	0	0	0	0.0004926045406104	0.00693307320883309	0	0.00396493484380314	0.000304530569691152	0.00074788157660942	0.00029905763024479	0	0	0.000323908132502404	0	0.00596847952259298	0.000916127422421812	0.000283066417036534	0	0	0	0.000464649975477394	0.000341711923376649	0	0	0.00260308775651426	0.00683242037694419	0	0.000620060611595845	0.00186547939267098	0.00302689068208584	0.00309031932690781	0.000414050601903399
motu_linkage_group_457	0	0	0	0	0	0	0	0.00016239954252541	0.000154195941065533	0.00433744662878306	0	0	0	0	0	0	0.00161175847222598	0	0.000182637885228811	0	0	0	0	0	0	0.00251582982192809	0	0	0	0	0	0	0	0	0.000199371753496527	0	0	0.000323908132502404	0	0	0.000224357736103301	0.000401010757468423	0	0	0	0	0	0	0	0	0	0	0.000861195293883118	0	0	0	0
motu_linkage_group_458	0.00333442779314935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117286995413427	0	0	0	0	0	0	0	0	0	0.00295566170908443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_460	0	0	0.000909144696872398	0	0	0	0	0	0	0	0.00298155302302643	0	0	0.00230233256012974	0	0	0	0	0.000684892069608042	0.00165875237001924	0.00425673811786118	0	0	0	0	0	0.000131409646854707	0	0.00127281670120451	0	0	0	0	0.000193001697189528	0.00401591674900146	0	0	0.00113367846375841	0	0	0.00237178178166347	0.000735972684294989	0	0	0	0.00144041492397992	0.00046026503965018	0	0.000210322846468144	0	0	0	0.00112939611397815	0	0	0	0
motu_linkage_group_463	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000762787365188615	0	0	0	0	0	0	0	0	0.000141173686658952	0	0	0	0	0	0	0	0	0	0	0	0.00170089027201724	0	0	0.000931235880944411	0	0	0.00104700276848207	0.000442291276619584	0	0	0	0.00687101151237196	0	0	0	0	0	0	0.000310030305797922	0	0	0	0
motu_linkage_group_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000913787203525747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_470	0	0	0.000954601931716018	0	0	0	0	0.00258034828679263	0	0	0.00033393393857896	0	0	0.000156469203115613	0	0	0	0	0.000176115103613497	0	0.0213074712491822	0	0.00263994794052241	0	0	0	0	0	0.000753899123021134	0	0	0	0	0	0.00361859732596196	0	0	0.000737790746255475	0	0	0	0.000283066417036534	0	0	0	0.000379464146639871	0	0	0.000140215230978763	0	0	0	0	0	0	0	0
motu_linkage_group_474	0	0.000246510195535409	0.00153039357306854	0	0	0	0	0.000876957529637214	0	0	0	0	0	0.000344232246854349	0	0	0.000394716360545137	0	0.000215251793305385	0.000375983870537695	0.000228888851309574	0	0	0	0	0	0	0	0.000837665692245704	0.000490403056327716	0	0	0	0	0.000186911018902994	0	0	0	0	0.000241261459801645	0	0.000283066417036534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_480	0	0	0	0	0	0	0	0	0	0	0.000286229090210537	0	0	0	0	0	0.000207226089286197	0	0	0	0	0	0	0	0	0	0.0248167118085114	0	0.00017134070977753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_481	0	0	0.0001515241161454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000638619662457409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146447967161421	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_484	0	0	0	0	0.000242573941062526	0	0	0	0	0	0	0	0	0	0	0	0.000148018635204426	0	0	0.000251577442786252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153530019873774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
